"N","d","G","beta","m","s","K","rank","ratio","beta.hat","V_LZ","V_HC1","V_HC2","V_HC3","V_LOO","V_CR","Neg","T_LZ","T_HC1","T_HC2","T_HC3","T_LOO","T_CR"
600,1,150,1,1,146,251,251,7.88177588784375,0.878071662436751,0.00229153114624499,0.00395942527047773,0.00388389866856746,0.00661415180656754,0.00315072358903132,0.00447610052344828,0,-2.54707521697805,-1.93770909248899,-1.95645880172427,-1.49922761526364,-2.17219845369781,-1.82244628529064
600,1,150,1,1,147,151,151,4.96473759223473,0.958924346505239,0.00352153527444715,0.00472952488616129,0.00473097217768816,0.00636587881263432,0.00587003174306271,0.00523258828655532,0,-0.692179065324769,-0.597276907671867,-0.597185541680178,-0.514819867209769,-0.536122774814075,-0.567840284045317
600,1,150,1,1,147,201,201,6.40382162572744,0.8585668738038,0.00364371687232575,0.00550685372791826,0.0055028115006727,0.00833858749472545,0.00418373621901824,0.00587342491517798,0,-2.34303528643036,-1.90589675450004,-1.90659663795988,-1.54883407940844,-2.18659823687814,-1.84546337407762
600,1,150,1,1,147,251,251,7.69547983933173,1.0048545995139,0.00295393641528812,0.00510396313366353,0.00501312255487663,0.008544022369293,0.00607311768477373,0.00553566859138968,0,0.0893208478280977,0.0679515931966377,0.0685644895539665,0.0525196979485048,0.0622941923583272,0.0652481747279243
600,1,150,1,1,148,151,151,4.8905598873442,1.05702466373252,0.00387189310650923,0.00520006570335054,0.00523243790846336,0.00708096742022734,0.00869821264412106,0.00614459874161172,0,0.916433704987038,0.790784808182704,0.78833478715255,0.67766715188815,0.611431378262424,0.727471475640381
600,1,150,1,1,148,201,201,6.61525697311544,0.945186576482634,0.0029868065326701,0.00451404630637682,0.00449910725296545,0.00679167499657111,0.00528491476308459,0.00524981169928191,0,-1.00295946608298,-0.815837986893873,-0.817191338354425,-0.665117661553357,-0.753994077038214,-0.756510682111233
600,1,150,1,1,148,251,251,8.11260308304095,0.880561176094376,0.00247495950374665,0.00427636221248892,0.00424837003801698,0.00731494931757457,0.00556915336498469,0.00504273750905848,0,-2.40083033412521,-1.82645205644034,-1.83245935142519,-1.39649651937746,-1.60048249844439,-1.68194711843095
600,1,150,1,1,149,151,151,5.0960884659692,1.09512247963907,0.00380985456428815,0.00511674612638511,0.00505782391084853,0.00672590219985907,0.0074169563196031,0.00554077768359902,0,1.54109341300463,1.32979969239753,1.33752315830687,1.15986618973247,1.10451165303779,1.27790273720119
600,1,150,1,1,149,201,201,6.35629713162288,0.961488722459323,0.00381594630019778,0.00576714899787675,0.005671430440298,0.00845047173479301,0.00616803979557925,0.00656080223989306,0,-0.623428710155231,-0.507116031170501,-0.511377506099266,-0.418935775531417,-0.490359216262008,-0.47545503645306
600,1,150,1,1,149,251,251,7.9683154845918,1.03339571711963,0.00380010603320842,0.00656601848202489,0.00640780466118338,0.0108564561550668,0.00388672377446453,0.00725157395477766,0,0.541742510885922,0.412135213806884,0.417192163103386,0.320513799348288,0.535671986681911,0.392170239534429
