"N","d","G","beta","m","s","K","rank","ratio","beta.hat","V_LZ","V_HC1","V_HC2","V_HC3","V_LOO","V_CR","Neg","T_LZ","T_HC1","T_HC2","T_HC3","T_LOO","T_CR"
600,1,150,1,3,7,151,151,5.17445499555478,1.06677237945969,0.00481305253936787,0.0064640703526435,0.00645495881948953,0.00874047121550024,0.00824510471101132,0.00727223314566379,0,0.962468559510816,0.830507991001279,0.831093938395211,0.714215760217081,0.735357904394788,0.783002152348988
600,1,150,1,3,7,201,201,6.77704381844906,1.00438951424592,0.00444743974163382,0.00672154313276141,0.00682563939023041,0.0107196853767067,0.00860238522885128,0.00814058038419045,0,0.0658205378163255,0.0535404439404334,0.0531306088596545,0.0423960546546591,0.0473267867762904,0.0486506647007307
600,1,150,1,3,7,251,251,7.95336093658836,1.06848851641252,0.00251823500867712,0.00435113585372665,0.00424564947095073,0.00750430121706611,0.00723008074435616,0.00499349312895564,0,1.36480193662483,1.0382846585827,1.05110400563193,0.790610594385675,0.805464093576651,0.969204742112491
600,1,150,1,3,8,151,151,5.0317529670738,1.12905893809788,0.00444884134327215,0.00597492406231599,0.00602030063987393,0.0082438756764864,0.00622540340262291,0.00694109703179824,0,1.9349271941699,1.66963635423119,1.66333221023274,1.42141983205796,1.6357025775142,1.54908065185246
600,1,150,1,3,8,201,201,6.77942125182214,0.977337060305432,0.00340643713758996,0.00514824606503605,0.00495387750445536,0.00738893194253859,0.00551011877346138,0.00504891976592194,0,-0.38829880473848,-0.315854155510735,-0.321990909943302,-0.263648563824446,-0.305306297806177,-0.318945888830656
600,1,150,1,3,8,251,251,8.07707168063081,1.15736571674719,0.0024097692094794,0.00416372307208946,0.00392052379600024,0.00667329603775137,0.00327143694190655,0.0040030632646911,0,3.20569646783648,2.43876079987005,2.51326380676355,1.92637098607269,2.75131836690799,2.48721825901255
600,1,150,1,3,9,151,151,5.3292506805356,1.01240771702399,0.00334747102062156,0.00449575150151489,0.00446055062658975,0.00603185988308205,0.00300399144806774,0.00493281025818446,0,0.214453662289973,0.185050699548915,0.18577943756483,0.1597593400829,0.226382334543111,0.176662623241874
600,1,150,1,3,9,201,201,6.83159812645314,0.936110533445456,0.00427875572607282,0.00646660614603023,0.00600652633149311,0.00869330315324992,0.00926349367450982,0.00667411008484157,0,-0.976720977418035,-0.79449479557314,-0.824361250497323,-0.685230759188314,-0.663807045122689,-0.782046504343394
600,1,150,1,3,9,251,251,8.21311939716824,1.04501267979515,0.00188925136784387,0.0032643455972149,0.00322630653463961,0.00575138381984172,0.00256080511013519,0.00324459057169481,0,1.03559512280423,0.787837780454641,0.792468585472446,0.593538224802719,0.889501337002418,0.790232556710471
600,1,150,1,3,10,151,151,5.44507513556332,1.00923166213134,0.00478664944039065,0.00642861021836894,0.00647931164314237,0.00887393551895253,0.00598047132373367,0.00741830240679473,0,0.1334332580273,0.115138708648657,0.114687336498672,0.0979990277505128,0.119374673087328,0.107183426013456
600,1,150,1,3,10,201,201,6.53807788110195,1.04074595656198,0.00324816989550385,0.00490905224657315,0.00482271671634461,0.00741610331273328,0.00381385852993896,0.00538072457706342,0,0.714932680026166,0.581548166363216,0.58673046880369,0.473147589881738,0.659784681532658,0.555474512730348
600,1,150,1,3,10,251,251,8.1160966964466,1.15884403809372,0.00359935260487959,0.00621914639234691,0.00609749142416495,0.0106643319742913,0.0102246294471954,0.00742472033073766,0,2.64763871065234,2.01421362394775,2.03420782214399,1.53816912990333,1.5708949018545,1.84344790547643
600,1,150,1,3,11,151,151,4.95567903306048,1.09253038475584,0.00518834613411024,0.00696810062853777,0.00678355088430457,0.00895659144556337,0.0066316255756403,0.0076027002857575,0,1.28460585505414,1.10847821195504,1.1234553701194,0.977716593285946,1.13625123728807,1.06120779897953
600,1,150,1,3,11,201,201,6.94130738320987,0.87036215322334,0.00384986680768612,0.0058184140329111,0.00566276482403145,0.00848714485971247,0.00723223061688167,0.00611906814402709,0,-2.08933921987082,-1.69953259400893,-1.72273130698845,-1.40718436654374,-1.52438854247982,-1.65725433671762
600,1,150,1,3,11,251,251,8.32795508564752,0.889972386050071,0.00235936894511418,0.00407663890537699,0.00404613213593215,0.00731583170491267,0.00333027667571994,0.00511102885759766,0,-2.26518546171368,-1.72325906831447,-1.72974332836188,-1.28638166633496,-1.90660855389783,-1.53903156964069
600,1,150,1,3,12,151,151,5.08860225228414,0.94486062251032,0.00421864851991932,0.00566576836691157,0.00555869095717048,0.00744526369179108,0.0077761541734832,0.00594653004654098,0,-0.848936462091522,-0.732541867110662,-0.739563712627442,-0.63903083820535,-0.625287040115435,-0.715039526796637
600,1,150,1,3,12,201,201,6.5669617468708,0.931089377321286,0.00404885277694017,0.00611914723062815,0.00591750281306186,0.00887687077008053,0.00680789935231838,0.00642847902612194,0,-1.08297936462215,-0.88092862628991,-0.895812127663092,-0.731402137993517,-0.835179086932364,-0.859472644839357
600,1,150,1,3,12,251,251,7.78526959197278,1.03857839052247,0.00244257876761505,0.00422041311263653,0.00426408858913933,0.00769508850217666,0.00452956890820941,0.00477261186034177,0,0.780584307627924,0.593836138117426,0.590787088892645,0.439781843588906,0.573212522614675,0.558426535403977
600,1,150,1,3,13,151,151,5.03763709315692,1.00334071179643,0.00563980790419488,0.00757442699200177,0.00744400362355018,0.00995643243565157,0.00582838061054038,0.00815597602919992,0,0.0444843096019901,0.0383852274794359,0.0387200333492511,0.0334801299607971,0.0437587651823634,0.0369914231732009
600,1,150,1,3,13,201,201,6.64805221847733,1.01271457122909,0.0049811812195622,0.00752820192389806,0.00724067545237178,0.0107678949530202,0.00698156522599187,0.00809922582188058,0,0.180150531649595,0.146539967016679,0.149421185697594,0.122528273501511,0.15216869608839,0.141279765404498
600,1,150,1,3,13,251,251,7.88004779345366,0.97683963676262,0.00331535628660704,0.00572844295978236,0.00573621356811355,0.0101765896169607,0.00623717906757742,0.006451132183734,0,-0.402235375477847,-0.306003976321074,-0.305796640693267,-0.229585383677725,-0.293258939725537,-0.288354940041071
600,1,150,1,3,14,151,151,5.03921684054922,0.99571588179003,0.00393795859289923,0.00528879358413172,0.00508710233575327,0.00665883653943355,0.00681384405732932,0.00560310403718081,0,-0.0682693665205145,-0.058909201631168,-0.060065653781683,-0.0525003584557608,-0.0518997601298232,-0.0572330779334931
600,1,150,1,3,14,201,201,7.04854463630411,0.935549369627097,0.00239720127757333,0.00362295898790539,0.00356256642681953,0.00548775926670579,0.00447942884531907,0.00333036703823906,0,-1.31636073407401,-1.07076818917449,-1.07980586989158,-0.870020815827669,-0.962976853251954,-1.11681469474976
600,1,150,1,3,14,251,251,8.04778662142915,1.11222349132602,0.00541426507538204,0.00935504542264719,0.00930165812517149,0.0162945046222396,0.0217931129898736,0.0134700445131593,0,1.5251551250712,1.16027470787177,1.16359966895917,0.879150433919698,0.760193479962404,0.966939407553878
600,1,150,1,3,15,151,151,5.03889079000342,0.959104540551571,0.00508739878059681,0.00683252537983922,0.00682376659076299,0.00926295222867152,0.00717416839331873,0.00768237519013443,0,-0.573359748483133,-0.49474847581073,-0.495065896389499,-0.424913353459773,-0.4828245101784,-0.466581306704185
600,1,150,1,3,15,201,201,6.51243267627573,1.061563451028,0.00499715587608721,0.00755234488009346,0.00722690113927645,0.0106588230440479,0.0084294523156907,0.00837249109048982,0,0.870886400019698,0.708405704749126,0.724180622636132,0.596304835021219,0.670537819306666,0.672814914151815
600,1,150,1,3,15,251,251,8.32739033389249,0.951196041289641,0.00294705050621126,0.00509206530611107,0.00485390855800742,0.008330599738717,0.00314899231231017,0.00582382936141821,0,-0.899003249719029,-0.683924353527532,-0.700501800339496,-0.534708289359662,-0.869699560954679,-0.639514992310601
600,1,150,1,3,16,151,151,5.29398188531399,1.08894525841709,0.00230253415371089,0.00309237072257401,0.00312135644988307,0.00428961440759128,0.00387888719076091,0.0032058526511045,0,1.85361596276649,1.59947341044318,1.59202952575831,1.35804347610675,1.42813488114971,1.57090898106194
600,1,150,1,3,16,201,201,6.65383432628866,0.976265760777297,0.00408287574448489,0.00617056711648193,0.00612109489839901,0.0095194113433372,0.00675366263953016,0.0069439655320219,0,-0.371443047515275,-0.302143165679553,-0.30336170676787,-0.24325975703541,-0.288805615913934,-0.284820691941836
600,1,150,1,3,16,251,251,8.1173171490706,0.960676109014446,0.00331764797575217,0.00573240265805144,0.0056136385491692,0.00974552161467884,0.00649954343255376,0.00702897458368561,0,-0.682717966813179,-0.519383488591689,-0.524848862798723,-0.398340018268798,-0.48776996920236,-0.469040665095308
600,1,150,1,3,17,151,151,5.17411460573972,1.02621923615593,0.00480129453068357,0.00644827900303311,0.00632412338622987,0.00839963703634857,0.00853452661217464,0.0073730247227713,0,0.378391054875854,0.326511231657816,0.329700699042528,0.286081500728934,0.283811714188351,0.305349483819007
600,1,150,1,3,17,201,201,6.41671801594424,0.842230852531215,0.00524220831520993,0.00792269965385969,0.00767464541979877,0.0114286122738229,0.00944415830885801,0.00869760110797632,0,-2.17903868912157,-1.7724968930596,-1.80091377094255,-1.47579260286988,-1.62345572707145,-1.69169605186384
600,1,150,1,3,17,251,251,8.07620005122558,1.03535237440954,0.0029623720610062,0.00511853867582176,0.00478003648556296,0.00797138962027148,0.00510717077956031,0.00552844121894813,0,0.649529359602066,0.494134973930108,0.51133201163397,0.395960231686545,0.494684608258841,0.475463562353227
600,1,150,1,3,18,151,151,5.21240801196135,0.920370643898716,0.00268678096605692,0.0036084254316111,0.00360244296538707,0.00491878377098438,0.00465334365018638,0.00377763119584982,0,-1.53623293795495,-1.32560561942867,-1.32670585907337,-1.13538810038458,-1.16732191983593,-1.29557758577485
600,1,150,1,3,18,201,201,6.50831855477065,0.873540596564361,0.0030251399042951,0.00457198062944131,0.00432902070324224,0.0063288966631343,0.00509337636133446,0.00438658316391577,0,-2.29920871280416,-1.87024687550813,-1.92201289611284,-1.58959733644737,-1.77193686841429,-1.90936054914435
600,1,150,1,3,18,251,251,7.84287622519294,1.05168409908168,0.00251288167511077,0.00434188608889642,0.00417525755811755,0.00719517563598335,0.00644212963263081,0.0044807473353318,0,1.03102911814945,0.784364153654403,0.799862460836135,0.60930711649594,0.643935280890188,0.772114525563439
600,1,150,1,3,19,151,151,5.2276621083016,0.96933610547118,0.00443991364569274,0.00596293390331225,0.0057227929874753,0.00747132087779587,0.00608926156955319,0.00628603988991843,0,-0.460193044977294,-0.397097648001206,-0.405343575732278,-0.354755075806974,-0.392956970980279,-0.386757501645324
600,1,150,1,3,19,201,201,6.59433248930921,1.11871213519598,0.00401432772313296,0.00606696852741748,0.0061399419275813,0.00957219515323493,0.0107560742039446,0.00718997273268627,0,1.87365102102261,1.52408519867966,1.51500122726386,1.21335907957635,1.14463816327558,1.40001115073916
600,1,150,1,3,19,251,251,7.99586568803496,1.10771632216796,0.00295878498542059,0.00511234074229419,0.00480680945230952,0.0080846552395719,0.00708421428237877,0.00547942635022151,0,1.98027184803058,1.50650861817949,1.55364954905158,1.19798330070255,1.27978104054992,1.45517079398909
600,1,150,1,3,20,151,151,5.18425643315973,1.0446443595429,0.00449969075876956,0.00604321631478521,0.0060479823055409,0.00822751054677338,0.00288642558119635,0.00712478827039422,0,0.665541686828727,0.574291683394482,0.574065359295683,0.492189532487176,0.830972046623672,0.528908584167647
600,1,150,1,3,20,201,201,6.67617000700915,1.15549545977693,0.00345267431108158,0.00521812563036249,0.00526481352278518,0.00817371080433756,0.00522369992100999,0.00608129955708202,0,2.64630505305954,2.15258568287599,2.14301996062156,1.71991933563653,2.15143684763976,1.99397410717406
600,1,150,1,3,20,251,251,7.8768309616921,0.944623112624329,0.00271754812010871,0.00469551928985534,0.00456760632677991,0.00793186539414457,0.00284836904257983,0.00551054744211726,0,-1.062282237801,-0.808140229725412,-0.819377828731029,-0.621785905766928,-1.03760107438409,-0.745986843919211
600,1,150,1,3,21,151,151,5.09865660050081,0.997405119153935,0.00359582398207919,0.00482929679361766,0.00482375073452801,0.0065523038605291,0.00596886096351317,0.00503185481416568,0,-0.0432731199011656,-0.0373400995994515,-0.0373615591357493,-0.0320568175623397,-0.0335870367128526,-0.0365808143573646
600,1,150,1,3,21,201,201,6.88115568956191,0.961510011795221,0.0044066100748457,0.00665983608728006,0.00682293153146307,0.0108186934424205,0.00546720263544997,0.00826454299566995,0,-0.579823037171788,-0.471645839535636,-0.46597462922791,-0.370049967657028,-0.520553286348626,-0.423387816302479
600,1,150,1,3,21,251,251,8.13175807960605,1.06996947676798,0.00315301086819623,0.00544793420333131,0.00539564909386105,0.00958596937454194,0.00587499328401232,0.00632426844539339,0,1.24607990502568,0.947965865256533,0.952547798174305,0.714645408357844,0.912861600819826,0.879839545963001
600,1,150,1,3,22,151,151,5.00843939355267,0.962901607747853,0.00416689462419911,0.00559626137104513,0.00539661458764204,0.00705082063355239,0.00535181821093134,0.00580347814586611,0,-0.574710100529996,-0.495913685992925,-0.505003499152771,-0.441809708958404,-0.507112612749066,-0.486979760940341
600,1,150,1,3,22,201,201,6.92481179271663,1.07864938146012,0.00642022999595943,0.00970307757879523,0.00988786776266096,0.0153522622625842,0.0199152314040505,0.0129247918991004,0,0.981567156329714,0.798436826114886,0.790940814200657,0.634759370881078,0.557317439221793,0.691804737595817
600,1,150,1,3,22,251,251,8.13839817160173,0.839518477525028,0.00386743085675875,0.00668234577180773,0.00640834099608939,0.0109862491277375,0.0073083808054175,0.00794093826002222,0,-2.58055878558387,-1.96318200153541,-2.00471310440797,-1.53108856977754,-1.87721688390818,-1.80089804281578
600,1,150,1,3,23,151,151,5.23033257741426,0.959499897746241,0.00388362554922108,0.00521582271711207,0.00537374321692799,0.00754902974427115,0.00469136335562861,0.00639632967471152,0,-0.649886394398007,-0.560782831248928,-0.552481404107217,-0.466133752851797,-0.591298236963865,-0.506396505238601
600,1,150,1,3,23,201,201,6.61240604962466,1.0204620647075,0.00277084816194763,0.00418766223193881,0.00416099185996005,0.00647096200810797,0.00538236298522769,0.00421315654301805,0,0.388725552780617,0.316201285455047,0.317213031682012,0.254369495535266,0.278909278451392,0.31524314802151
600,1,150,1,3,23,251,251,8.12015778512575,0.970791473710859,0.00234466636332062,0.00405123502902555,0.00384704049099876,0.00663667889462913,0.00292777189243206,0.00365813304501256,0,-0.603210814054875,-0.458897747224199,-0.470919057975745,-0.358537216511883,-0.53981012567697,-0.482925231859392
600,1,150,1,3,24,151,151,5.28780474084625,0.946276517394953,0.00557195024426664,0.00748329216973375,0.007601973207434,0.0104886745309939,0.00670502272355093,0.00909964705343321,0,-0.719714981595197,-0.621037474472881,-0.61617062560965,-0.52457048734633,-0.656090925309287,-0.563186043693797
600,1,150,1,3,24,201,201,6.62237094379137,0.814957851303398,0.00612331032805352,0.0092543343757987,0.00890321174201941,0.0132638493846111,0.00929942631123644,0.0104932801215565,0,-2.36470803915177,-1.9235260361895,-1.96108903622758,-1.60670398911879,-1.91885688201529,-1.80640459564425
600,1,150,1,3,24,251,251,8.07233661152102,0.93256665831493,0.00226011560946836,0.00390514389167001,0.0038689368320587,0.00686621213347621,0.00396706162158195,0.00448101613548581,0,-1.41843472396973,-1.07908625682409,-1.08412375910403,-0.813796979090113,-1.07063197224384,-1.00736400342495
600,1,150,1,3,25,151,151,5.04844673620249,0.997710023095179,0.00320549048908996,0.00430506749442808,0.00434448834225854,0.0059723084190344,0.0046759710470832,0.0048640469396967,0,-0.0404467709884138,-0.0349012611208302,-0.0347425574438754,-0.0296319333888382,-0.0334884614739416,-0.0328346373265647
600,1,150,1,3,25,201,201,6.60335496204407,0.919528558148396,0.00678149533752262,0.0102490682423577,0.0100571186283953,0.0151141344380341,0.00739872387057471,0.0121831575893064,0,-0.977190079063312,-0.794876377237079,-0.802426007986579,-0.654561025328778,-0.93554218072222,-0.729057617423333
600,1,150,1,3,25,251,251,7.92584550149528,0.840019976771432,0.00314803576298965,0.00543933796089728,0.00535964929854716,0.00947802733658393,0.00355203568130567,0.0069066655606189,0,-2.85131977947508,-2.16916572602738,-2.18523208728316,-1.64326186609395,-2.68427555028444,-1.92500358261312
600,1,150,1,3,26,151,151,5.1228944843682,1.17653227403359,0.00446880633044433,0.00600173762410761,0.00585357851540147,0.00778189682004006,0.00744947704681115,0.00651615267895074,0,2.64075644809093,2.27869192271836,2.30734954519008,2.00115801008151,2.04531979950838,2.18689781100115
600,1,150,1,3,26,201,201,6.41476626349516,0.96062089089608,0.0049047322368495,0.00741266238550955,0.0071491920035283,0.0106413055288834,0.00647591796642261,0.00832464370777847,0,-0.562287249004357,-0.457381691680303,-0.465733423318523,-0.381740669019107,-0.489345069974456,-0.43160161309059
600,1,150,1,3,26,251,251,7.89419467601834,0.922281216637828,0.00243585394922244,0.00420879362584636,0.00407276444666704,0.0070657073691757,0.00449764889343335,0.00470542905838701,0,-1.57470922208868,-1.19797340782409,-1.21781507832399,-0.92458782414619,-1.15886599300047,-1.13299078681227
600,1,150,1,3,27,151,151,5.44646168485584,1.14264885567277,0.00357799580055142,0.00480535302431272,0.00471139828539895,0.00629440930030394,0.00501017556688997,0.00518408495365569,0,2.38478031864222,2.05781175067328,2.07822891181265,1.79800461508114,2.01530981380031,1.98121787286535
600,1,150,1,3,27,201,201,6.44789000427253,1.18836487258899,0.00443845500516856,0.00670796424306395,0.00637190217575261,0.00933796087635391,0.010604186293859,0.00731359239240386,0,2.82737885268364,2.29987666437646,2.35974658533852,1.94927849322481,1.82920020664734,2.20259444745943
600,1,150,1,3,27,251,251,8.06404537973321,1.099966949955,0.00389055539747973,0.00672230154157715,0.00624768400393713,0.010418525901596,0.00783077291522854,0.0070308653792507,0,1.60269410661378,1.21926314627983,1.26472736039066,0.979384674530737,1.12967658391865,1.1922080515149
600,1,150,1,3,28,151,151,5.21098701270481,0.949965595438969,0.00351874879274802,0.0047257825597287,0.00475158628123207,0.00649335568969917,0.00398129226314349,0.0053381051410463,0,-0.843479640365898,-0.727833210392667,-0.725854253120517,-0.62091784174737,-0.792969906192991,-0.684818011117904
600,1,150,1,3,28,201,201,6.66558591829684,1.07756914687564,0.00424089265950444,0.00640938260847545,0.00622935277032333,0.00935208162205304,0.0097434099225263,0.00719480095076165,0,1.19113332378823,0.968904373370954,0.982805440854358,0.802111736003999,0.785838908385647,0.914491395026548
600,1,150,1,3,28,251,251,7.92443519607788,1.0370744463554,0.00331850483792709,0.00573388318854925,0.00577293324050047,0.010356160938485,0.00632037613493408,0.00779441288345709,0,0.64358134452903,0.489609970972811,0.487951218294661,0.364313511811738,0.4663405837557,0.419935867960477
600,1,150,1,3,29,151,151,5.22294523406387,1.05933070016923,0.00461000409513242,0.00619137035242594,0.00608445209457928,0.00807384983818223,0.00560952033406564,0.00710850551488112,0,0.873833757102308,0.754025584429474,0.760621742260129,0.660296719457826,0.792166751118775,0.703704488588199
600,1,150,1,3,29,201,201,6.46947893637519,0.924253355227593,0.00358426325800283,0.00541699977681712,0.00508226359111604,0.00734719437881045,0.00639231305087745,0.00516901267599658,0,-1.26521243063214,-1.02916259061921,-1.06251435775901,-0.883695483730361,-0.947402186255489,-1.05356079603726
600,1,150,1,3,29,251,251,7.91929334220581,1.0486068761766,0.00488143485016239,0.0084343939787137,0.00796678116589741,0.0133871549377566,0.0125582351604281,0.0099775312482494,0,0.695703138250617,0.529262067989004,0.544573203092289,0.420100855781236,0.433743925379174,0.48661575161934
600,1,150,1,3,30,151,151,5.58047244957262,0.988529403054588,0.00395518494825742,0.00531192908328618,0.00530726649624466,0.00723434745568721,0.00663322789987145,0.00585522968237525,0,-0.182390671219781,-0.1573837487316,-0.157452866640898,-0.134860988309816,-0.140839203528523,-0.149904286584492
600,1,150,1,3,30,201,201,6.83851049703024,1.04640675131345,0.00314649613031629,0.00475538977155841,0.0047388573617748,0.0073245021601652,0.00627084342742228,0.00500892022615924,0,0.827308651381484,0.67295822763301,0.674131077305745,0.542240698768713,0.586027759033696,0.65570592705683
600,1,150,1,3,30,251,251,7.92328547106088,1.12957010536045,0.0035393556078101,0.00611548049771615,0.00580338823285455,0.00981881056646905,0.00817067330246273,0.00670123232398236,0,2.17792395722266,1.65687413804251,1.70084210920979,1.30760138306189,1.43342801780709,1.5828052225467
600,1,150,1,3,31,151,151,5.11256479369051,1.07534551784638,0.00544643819945685,0.00731472582205346,0.00729356751859064,0.00984949340534878,0.00861648552250108,0.00858408401852083,0,1.02094214499524,0.880964475555944,0.882241368859596,0.759189993489738,0.811694009519583,0.813224477723366
600,1,150,1,3,31,201,201,6.88005252127656,0.882984711638601,0.00504941439945188,0.00763132468403814,0.00744259367380209,0.0112069347278549,0.0106696978986602,0.00844088949594092,0,-1.64672887226328,-1.33949976398761,-1.35637711117952,-1.10534839748155,-1.13283470577216,-1.27364530738511
600,1,150,1,3,31,251,251,7.8345718745939,1.04331292235771,0.00305398035508393,0.00527682419384803,0.00514447101138761,0.00899835750915954,0.00601570341247168,0.00614691985056891,0,0.783762296133309,0.596253819849658,0.603875103233691,0.456599955642719,0.558437120051929,0.552444573151891
600,1,150,1,3,32,151,151,5.09850011165996,0.996795902207607,0.00607104201027055,0.00815358701099847,0.00784430055517041,0.0102726279688823,0.00966803128777338,0.00897594057886338,0,-0.0411219919454142,-0.0354839049848183,-0.0361766751438419,-0.0316129469610728,-0.0325864266315104,-0.0338193906486659
600,1,150,1,3,32,201,201,6.7967594233318,0.938782179874665,0.00480165276739848,0.00725687542935784,0.00684676926534518,0.00995548321478749,0.00785512080694732,0.00731273309171708,0,-0.88345103848441,-0.718626166988874,-0.739835241422919,-0.613545377898526,-0.690719038331778,-0.715876324734691
600,1,150,1,3,32,251,251,8.05599904585566,1.06496672544046,0.00346432186474142,0.00598583334064761,0.00562356055636619,0.00948120908742938,0.0094710974259131,0.00657694107278497,0,1.1037783207844,0.839708727099832,0.866333860855089,0.667204728107203,0.667560798175939,0.801085741705257
600,1,150,1,3,33,151,151,5.14818490465519,1.04164588924234,0.00360503376753559,0.00484166580489189,0.00477721020409258,0.00641956687318513,0.00520683856333519,0.00517569337461532,1,0.693613394465305,0.598514581153427,0.602538725004502,0.519779654525657,0.577145193830673,0.578879100165593
600,1,150,1,3,33,201,201,6.69433547166309,1.03018433971788,0.00453079256679032,0.00684751664608014,0.00682301872316679,0.0105331196050047,0.00959087837534018,0.00823613043218283,0,0.448429928971209,0.364766655968292,0.365420913195962,0.294105517632919,0.308214089787442,0.332598336103466
600,1,150,1,3,33,251,251,7.97281579564908,1.04111995180618,0.00282448837788127,0.00488029616262442,0.004894671265177,0.00884713589909833,0.00863543884475603,0.00563702695063137,0,0.773718000759369,0.588612536881651,0.587747556703874,0.437170902071272,0.442497061010212,0.547680831801039
