"N","d","G","beta","m","s","K","rank","ratio","beta.hat","V_LZ","V_HC1","V_HC2","V_HC3","V_LOO","V_CR","Neg","T_LZ","T_HC1","T_HC2","T_HC3","T_LOO","T_CR"
600,1,150,1,4,5,151,151,7.96013018737908,0.986102363851106,0.00259011046342553,0.00347859411875434,0.00348573530518064,0.00477475235490434,0.00536396989783576,0.00380231984813914,0,-0.273074906831958,-0.235634598164058,-0.235393103448014,-0.20112474733732,-0.189756984997053,-0.225380643236322
600,1,150,1,4,5,201,201,10.3740939999123,0.953523554208358,0.00383278093609561,0.0057925916655429,0.00560387121516405,0.0084883769846115,0.00520675725668919,0.00667821333409677,0,-0.750716411013947,-0.610655750507805,-0.620853073900383,-0.504452848990278,-0.644093984687046,-0.568725582925977
600,1,150,1,4,5,251,251,12.373194904323,1.11364975505259,0.00302592510162669,0.00522834888523601,0.00523636348562086,0.00945567756892458,0.00392686582139067,0.00633214515230336,0,2.0660432895673,1.57175997041038,1.57055666854481,1.16875148768541,1.81361656172667,1.42821330047478
600,1,150,1,4,6,151,151,7.82026208355747,1.00298033070138,0.00454713061085779,0.00610692942385872,0.00648604539052022,0.00942211748268404,0.00879385951510069,0.0083333757587251,0,0.0441973002960176,0.0381375689769877,0.0370061977148555,0.0307036635970275,0.0317815222535667,0.0326478039737815
600,1,150,1,4,6,201,201,10.0719935383578,1.01801277768438,0.00569687933162989,0.00860985699057956,0.00898130050329132,0.014530659448191,0.0111777077116167,0.0117834657049037,0,0.238650406619811,0.194125559299524,0.19006890606071,0.149430079232296,0.170374390212376,0.165937356756461
600,1,150,1,4,6,251,251,12.7750536489781,1.07949804509242,0.00249164369208086,0.00430519001045105,0.00424499157569605,0.00751682034821071,0.00619549940170262,0.00496117784565144,0,1.592624822449,1.21160285287707,1.22016350983026,0.916936717542552,1.00999282723666,1.12866238460167
600,1,150,1,4,7,151,151,8.47098460335736,0.915332109192181,0.00288763895381594,0.00387818358470519,0.0038628385921097,0.00525477684943972,0.00314401420129986,0.00429357354997223,0,-1.57560479989693,-1.35957934837836,-1.36227711278979,-1.16799666327217,-1.50999841530605,-1.29213915717626
600,1,150,1,4,7,201,201,11.0237900027114,0.939963213812039,0.00372968842747551,0.00563678500292131,0.00526635073991356,0.0076273245587674,0.00341509796884393,0.00595301275905618,0,-0.983062567481952,-0.799653239405031,-0.827299089178089,-0.687434497663106,-1.02734391446534,-0.778124391964099
600,1,150,1,4,7,251,251,13.0402251394431,1.08460739189952,0.00208697942016387,0.00360599028675841,0.00352022837482315,0.00624935895796377,0.00450425594582016,0.00382593061641628,0,1.85203514803184,1.40895146010186,1.4260110410654,1.07026314925684,1.260656529252,1.36785405689799
600,1,150,1,4,8,151,151,8.1415826874464,0.934024995005261,0.0032454880711575,0.0043587854171612,0.0044070245469598,0.00605553657526693,0.00417598426140236,0.00502747441975103,0,-1.15808229788825,-0.999301840178716,-0.993817630665311,-0.847818943187104,-1.02093949584861,-0.930474545786995
600,1,150,1,4,8,201,201,10.1108627658542,1.09165434953302,0.0035644796143389,0.00538710018920372,0.00538320059820224,0.00836689037664635,0.00663628022027905,0.00610017347959708,0,1.53516482866014,1.24875014965035,1.24920236512977,1.00200765671949,1.12509895567317,1.17349700806345
600,1,150,1,4,8,251,251,12.4432087104471,1.10868913263561,0.00266533378527885,0.00460530067897358,0.00457788251946431,0.00812508414750305,0.00586800915016727,0.00511495038567658,0,2.10528221097069,1.60161131295259,1.60640039157295,1.20579142006739,1.41886387604244,1.51972640826014
600,1,150,1,4,9,151,151,8.2907305380314,1.05794770293928,0.00408030498672552,0.00547996895498255,0.00544831025340936,0.00736211548661792,0.00532458101302194,0.00635777748180126,0,0.907172574140019,0.7827934373497,0.785064446721628,0.675359342839063,0.794133479305753,0.726747527978324
600,1,150,1,4,9,201,201,10.2629867747226,1.11511029713883,0.00388119770996094,0.00586576532337539,0.00574373039953753,0.0086604342357547,0.00524371659019201,0.00683918692217656,0,1.84769928925064,1.50297526420949,1.51885792523335,1.23692777288945,1.5896245795331,1.39191251011543
600,1,150,1,4,9,251,251,12.7612604673258,0.933239982257034,0.00262822573191858,0.00454118347748859,0.00434454203901834,0.0075450405481809,0.00501195956275525,0.0050831536720324,0,-1.30222225129095,-0.990676631749307,-1.01284838854051,-0.768573939317276,-0.943002109461069,-0.936375029507088
600,1,150,1,4,10,151,151,8.14186991938028,1.05218110656336,0.00235855500126849,0.0031676083595757,0.00325577017548298,0.00457467185145558,0.00331316288306597,0.00344394179784416,0,1.07446006973426,0.927144752011059,0.914505695010637,0.771495347082001,0.906550268604154,0.889171190493997
600,1,150,1,4,10,201,201,10.4183285347829,1.04615691570255,0.00515391913630392,0.00778926568765719,0.00698956317772896,0.0096679923615151,0.00133961883572416,0.0079008515020039,0,0.642936350254757,0.522984143857052,0.552092393061051,0.469427611917578,1.26109022107455,0.519277889563889
600,1,150,1,4,10,251,251,12.8450741057297,1.08277856766127,0.00212786155493864,0.00367662854005185,0.003678015947216,0.00661477455216524,0.0045734220001746,0.00422317199993764,0,1.79451140735173,1.36518978608186,1.36493227595012,1.01779516618453,1.22404467561063,1.27379201654058
600,1,150,1,4,11,151,151,7.73031608659757,1.07914903237577,0.00473958811128926,0.00636540547673936,0.00625681143781861,0.00832998732050991,0.00525355229440026,0.00719267803099651,0,1.14967558637824,0.992047742350675,1.00061976335685,0.867208327629313,1.09199105283663,0.93325494486532
600,1,150,1,4,11,201,201,11.4543132616716,1.09293463929215,0.00354681710067821,0.00536040632614989,0.00532148630780496,0.00817148627173798,0.00489902361346036,0.00626056849539048,0,1.56048005001817,1.26934232703033,1.27397569660501,1.02808042458387,1.32776999818808,1.1745478978838
600,1,150,1,4,11,251,251,12.7457196601024,1.06121141137265,0.00327502535412032,0.00565875710212709,0.0055040888278134,0.00968794639092159,0.00538019304315123,0.00662863118471969,0,1.06960902830793,0.81371414779796,0.825067872235982,0.621894233468317,0.834513686984601,0.751831409581247
600,1,150,1,4,12,151,151,7.9430488080468,1.06850706696361,0.0033998590712145,0.00456611018592581,0.004433617254589,0.00584109379663753,0.0107478205786194,0.00490213902765008,0,1.17491085572213,1.0138230955693,1.02885998064201,0.89637200428681,0.660807814673243,0.978458842117297
600,1,150,1,4,12,201,201,10.5775649826496,1.11294631734101,0.00323643513694493,0.00489131716967758,0.00481560472346299,0.00735019126744302,0.00379207775765777,0.00533690011695129,0,1.98535704542783,1.61495030455538,1.62759617017076,1.31741545780875,1.83414412098055,1.54606424909246
600,1,150,1,4,12,251,251,12.7393041095614,1.05669821706958,0.00202100550957247,0.00349199717380601,0.00356578302327643,0.0066518073122741,0.00438876531527458,0.00362042391529968,0,1.26120491211726,0.959472342792005,0.949493390255761,0.695183686479208,0.855851119903727,0.942301081957896
600,1,150,1,4,13,151,151,8.2464640482562,0.973362211463923,0.00306789524463988,0.00412027305617096,0.00402122932287912,0.00538033297957367,0.00524213337561312,0.0042199952111846,0,-0.480925609240864,-0.414987645679253,-0.42006717543931,-0.363156305997994,-0.367912152888002,-0.410055071815406
600,1,150,1,4,13,201,201,10.6005002553293,1.00666115691907,0.00474555873614594,0.00717209891242725,0.00707409859574024,0.0107874066605048,0.0091876513985622,0.00863303616164181,0,0.0966954386910862,0.0786550351348183,0.0791979810184329,0.0641344152114745,0.0694940160559631,0.071691535878446
600,1,150,1,4,13,251,251,12.0511902020398,1.06514915421237,0.0030014441215283,0.00518604938980631,0.00487596533267041,0.0082881042433417,0.00773977302508376,0.00585874811811245,0,1.18916919577989,0.904670560103981,0.932993197586311,0.715617874232294,0.740533431358485,0.851150519232259
600,1,150,1,4,14,151,151,7.98049878054408,1.08100362497173,0.00368258280037735,0.00494581642447654,0.00497724518482474,0.00682452889163588,0.00629781367909928,0.00575886025733284,0,1.33483687043179,1.15182223525327,1.14817989180211,0.98054632418157,1.02072687685312,1.06742208519439
600,1,150,1,4,14,201,201,10.9505535377733,0.971157701977776,0.00399523210112865,0.00603810876665505,0.00609974031226834,0.00956596500701718,0.00720450257965606,0.00687056626499243,0,-0.456308808888843,-0.371175578510382,-0.369295645752364,-0.294893680680578,-0.339803509077839,-0.347963422399333
600,1,150,1,4,14,251,251,12.6217376343345,0.996354947410689,0.002442692765964,0.00422061008484193,0.00419835342373351,0.00754584798430503,0.00556010012784239,0.00483289689996989,0,-0.0737512482824745,-0.0561068881777727,-0.0562554108538595,-0.0419613809701902,-0.0488835223916613,-0.0524324357444413
600,1,150,1,4,15,151,151,8.36512575359749,1.12322535989123,0.00401403759961738,0.00539096991563088,0.00540704085136717,0.00739237626824771,0.00566017239565016,0.00624225652963062,0,1.94495419171119,1.67828858655764,1.67579260584827,1.43320417016368,1.63789201528798,1.55965768349243
600,1,150,1,4,15,201,201,10.9111999707421,0.831666681914049,0.00390399304885128,0.00590021657229126,0.00573526421365735,0.00867138415686977,0.00695646951696163,0.00654672902330598,0,-2.69411150301992,-2.19147291532671,-2.22276407575575,-1.80769797178298,-2.01825315871471,-2.08045296358477
600,1,150,1,4,15,251,251,12.2721668876877,0.891778091904113,0.0037782277667875,0.00652821608903401,0.00634254167280597,0.010950252260877,0.00593309495141736,0.00832715002931331,0,-1.76064224909609,-1.33942353643621,-1.35888755772893,-1.03419664554282,-1.40499421966329,-1.18595167323959
600,1,150,1,4,16,151,151,8.10906205228772,0.987182582905244,0.00343540438495372,0.00461384858205545,0.00452088331433591,0.00604046885485429,0.0027212592279372,0.00497684457669887,0,-0.218681268386755,-0.188698673928428,-0.190628955417636,-0.164916911279045,-0.245705885611647,-0.181686842684619
600,1,150,1,4,16,201,201,10.1140430182847,0.913985047593753,0.00632198541280814,0.00955459772486268,0.00949141749047161,0.0146338571510815,0.0112397512574901,0.0121050180024622,0,-1.08180057678658,-0.879969764115245,-0.882893694177271,-0.711040842812265,-0.811326391505189,-0.781792020732909
600,1,150,1,4,16,251,251,12.7949808975785,1.02008626582544,0.00311645095470167,0.00538476410607382,0.00527051009645391,0.00922427776748818,0.00764684657331916,0.00613304860991534,0,0.359806543850647,0.273725882498132,0.27667688731885,0.209138033367824,0.229698425167344,0.256484427804149
600,1,150,1,4,17,151,151,8.06050552787145,0.963890505708999,0.00294635358593002,0.00395703905316531,0.00376095271247988,0.00489062544757557,0.00363155110461024,0.00405191549262459,0,-0.6652409483611,-0.574032178085869,-0.588806329307301,-0.516344082939709,-0.599204858645938,-0.567271828833943
600,1,150,1,4,17,201,201,9.91552762033932,0.897496040295561,0.0039205787281087,0.00592528298465235,0.00569784131191734,0.00840843811010296,0.00104227160033144,0.00688976515385562,0,-1.63706360261685,-1.33163773725792,-1.35795527842417,-1.11784857222874,-3.17504723203617,-1.23491888766327
600,1,150,1,4,17,251,251,13.0329840261166,0.845883208264164,0.00345595985360939,0.00597138502811106,0.00578351747757566,0.0101086208383679,0.00828683912625614,0.00734899812185329,0,-2.62159509174915,-1.99440071979257,-2.02653418215576,-1.53286534631958,-1.69299433825982,-1.79777729615642
600,1,150,1,4,18,151,151,8.14958626017168,0.867765168880535,0.00290122802767102,0.00389643410840259,0.00397956675933822,0.00556135906345283,0.0036669818813534,0.00434865302618457,0,-2.4550194247841,-2.11842062808042,-2.09617707800778,-1.77319050474826,-2.1836925018218,-2.00524982128469
600,1,150,1,4,18,201,201,10.285035957435,1.10242787162814,0.00276336092204866,0.00417634655171607,0.0041290499967682,0.00643247582860666,0.0032824211591585,0.00462705077850186,0,1.94849521061144,1.58496575769501,1.59401747323807,1.27711223939324,1.78780849580725,1.50579557203059
600,1,150,1,4,18,251,251,12.688765139723,0.989373022221382,0.00697382817235143,0.0120497386835979,0.0116174698646483,0.0199265587828354,0.0169331878232276,0.0164399029613929,0,-0.1272547936746,-0.0968101645065036,-0.0985947965454166,-0.0752824284595577,-0.0816658355158103,-0.0828819857314711
600,1,150,1,4,19,151,151,7.9902945286526,1.06656862028543,0.0037874978874821,0.00508672045545308,0.00509463836113401,0.00695962627155107,0.0056628259441223,0.00572440206692112,0,1.08166644179946,0.933363084575932,0.932637502698763,0.797951685374735,0.884612250175533,0.879841597434642
600,1,150,1,4,19,201,201,10.3901278890912,1.0581222483956,0.00322144334500676,0.00486865964489845,0.00494967503204893,0.00785030658485668,0.0083844435039053,0.005530205983142,0,1.02404055713224,0.832985992835048,0.826140784830102,0.655992836971603,0.634753763920712,0.781576967013242
600,1,150,1,4,19,251,251,12.1964372639926,0.926485556762646,0.00229197368108268,0.00396018990491104,0.00381238522130481,0.00661732247958336,0.00400026317502405,0.00418570301509484,0,-1.53556377867876,-1.16819317945891,-1.19062304371428,-0.903715066340734,-1.16232717143976,-1.13628812226063
600,1,150,1,4,20,151,151,8.0335313983038,0.87304256007206,0.00443951213455127,0.00596239466210418,0.00588669897311115,0.00790865216480602,0.0107327287003816,0.00668465523661826,0,-1.9054191806796,-1.64417407729747,-1.65471133693062,-1.42760124778022,-1.22547111913202,-1.5528111817245
600,1,150,1,4,20,201,201,10.9028573662785,0.885051113920074,0.00289424027929336,0.00437414827495767,0.00410416940797039,0.00599359952338691,0.00349276414847673,0.00430107662555137,0,-2.13667011353259,-1.73803299438275,-1.794287896732,-1.48477588893386,-1.94500237863808,-1.75273466945299
600,1,150,1,4,20,251,251,12.3504001592495,0.979553652948372,0.00253964456582708,0.00438812838675339,0.00420840410702068,0.00722490229034391,0.002618270465223,0.00438656962663439,0,-0.405722654623049,-0.308656953533,-0.315178809131454,-0.240546885993747,-0.399584353952189,-0.308711789025956
600,1,150,1,4,21,151,151,8.15782831670124,0.925429002117639,0.00256717455769196,0.00344779052642894,0.00334422736494956,0.00441305734091551,0.00395228247257417,0.00361413128248043,0,-1.4717778233308,-1.26998771146972,-1.28950210839288,-1.12253571991239,-1.18616735240646,-1.24041780824378
600,1,150,1,4,21,201,201,10.3205773837012,0.991793269423449,0.00364713031723101,0.00551201256502341,0.00557814124275394,0.00870620477300889,0.00264383016692878,0.0066789839847227,0,-0.135892201737412,-0.110538884221322,-0.109881713343391,-0.0879540287337085,-0.159607538216847,-0.10041878789341
600,1,150,1,4,21,251,251,12.3957920395579,1.06297647521162,0.0026040113684498,0.00449934465597229,0.00439624461445933,0.00768556133973937,0.00701507755007397,0.00486672906459012,0,1.23411863912211,0.938866230685665,0.949811502913445,0.71835737204125,0.751903508547681,0.902733927513044
600,1,150,1,4,22,151,151,7.97499555534402,0.9470878515348,0.0027407881107595,0.00368095860677331,0.00370487293787828,0.00508992543945907,0.0043585699946051,0.00430672575663941,0,-1.01068929389555,-0.872117355632185,-0.869298113477997,-0.741651169461765,-0.801462826674085,-0.806272388598305
600,1,150,1,4,22,201,201,10.060994361214,0.993115783614267,0.00455728174004887,0.00688755049273167,0.00675550820655126,0.0101964493591075,0.00779598398929466,0.00786191286740716,0,-0.101976845479734,-0.0829510933785734,-0.0837578459355435,-0.0681757664913467,-0.0779684756387727,-0.0776408711328193
600,1,150,1,4,22,251,251,12.7075868995115,0.853667830872013,0.00232261134365269,0.00401312723269157,0.00397956618453052,0.0072087220998181,0.00213150573505996,0.00457578805450947,0,-3.03634795640999,-2.30992748226591,-2.3196472386063,-1.72349754273066,-3.16954233965714,-2.16325073639566
600,1,150,1,4,23,151,151,8.01243081952441,0.845867751802544,0.00392348606270858,0.00526935655273264,0.00528284409837672,0.00720070722673415,0.00411140486811208,0.00612941050895081,0,-2.46069312594779,-2.12331642868443,-2.12060419365522,-1.81637675953664,-2.4038003288778,-1.96872093190887
600,1,150,1,4,23,201,201,10.2894416747917,1.13892119790581,0.00324878420997563,0.00490998067763891,0.0048503456097025,0.00742637357597521,0.00806680276059287,0.00551492386971263,0,2.43729493904746,1.98257044654543,1.99472107844947,1.61205599663781,1.54674172206199,1.87067679368281
600,1,150,1,4,23,251,251,12.5974357614906,0.953521087146324,0.00178539595432005,0.00308489887686114,0.00303874597864983,0.00530812213570105,0.00610902136408623,0.0029759742950489,0,-1.0999898762333,-0.836826635748885,-0.84315760731204,-0.637948334231692,-0.594661934526172,-0.852003489477446
600,1,150,1,4,24,151,151,8.2386696892244,0.999860410222744,0.00288751052778821,0.00387801110479321,0.00379086462377051,0.00509207626207266,0.00510731629417117,0.00416546587148803,0,-0.00259771693778465,-0.00224155340335071,-0.00226717203739029,-0.00195616806480106,-0.00195324731982165,-0.00216282720641379
600,1,150,1,4,24,201,201,10.246943764791,1.06447721536616,0.00585414583057371,0.00884753835725299,0.00891598508128732,0.0138698424635806,0.0126200612822994,0.0115566611950511,0,0.842702931215098,0.685480406937211,0.682844170868044,0.547482836670197,0.573951957002227,0.599777379358713
600,1,150,1,4,24,251,251,12.7542773401119,0.8967954923413,0.00380739150962575,0.00657860670256099,0.00611912723728102,0.0101881245131363,0.00457623505233955,0.0070308246253361,0,-1.67257229150349,-1.27242356860456,-1.31933147824637,-1.02247228370898,-1.5256134354328,-1.23082280333858
600,1,150,1,4,25,151,151,8.23931324831674,1.15932966642027,0.00359883370196366,0.00483333893546337,0.00481286148270602,0.00648422343031028,0.0106282041622794,0.00552184494138321,0,2.65592469737726,2.29178050843611,2.29665079347058,1.97864399478717,1.5454917912492,2.14414693395693
600,1,150,1,4,25,201,201,10.0978143486797,1.03398962937998,0.00308294232494573,0.0046593390842269,0.00457311307959637,0.00704257758882545,0.00721748596580934,0.00508504719605405,0,0.612158281332645,0.497948318742442,0.502620802149035,0.405023860577015,0.400086092540675,0.476649273091267
600,1,150,1,4,25,251,251,12.0350513184493,1.00755192697367,0.00252326319289638,0.00435982380880636,0.00423211410480294,0.00735808548535414,0.00414817094871553,0.00488911170401968,0,0.150340678322152,0.114372947219605,0.116085799690253,0.0880390539725558,0.117254483753997,0.108004736517399
600,1,150,1,4,26,151,151,8.25372198974727,0.902505453406606,0.00278742610657725,0.00374359479941953,0.00381970885167347,0.00535658574271794,0.00453487790013687,0.00414494233370501,0,-1.84662470845773,-1.59344070162046,-1.57748483667368,-1.33209835923671,-1.44776317139169,-1.51433192249909
600,1,150,1,4,26,201,201,10.5406229350875,0.931865864372794,0.00325025761619175,0.00491220747867703,0.00479991813004077,0.00737751984228271,0.00438150120365434,0.00481570871553766,0,-1.19510443586132,-0.972134597711016,-0.983439925564449,-0.79324904434925,-1.02932680619049,-0.981826264530223
600,1,150,1,4,26,251,251,12.0642022474835,1.01665643774111,0.00288769714626158,0.00498951152077082,0.00472930578821744,0.00799093447370309,0.00306904890435179,0.00573307569598753,0,0.309960465178941,0.235805055023833,0.242205180526687,0.186330239041475,0.300663162622039,0.219982578285928
600,1,150,1,4,27,151,151,8.76990302036015,0.994526122558586,0.00392662480717813,0.00527357197837035,0.00525755098205257,0.00715835592926493,0.0068993070489636,0.00570120362413303,0,-0.0873545169386408,-0.0753776563927151,-0.0754924157720424,-0.0646976379262638,-0.0659010497752295,-0.0724956241364887
600,1,150,1,4,27,201,201,10.2644295194959,0.958829687826267,0.00301023054675098,0.00454944769012423,0.0044990344234684,0.00687257808191778,0.00380813582808234,0.00533584318354484,0,-0.750385236317469,-0.610386362853746,-0.613796633326835,-0.496620129332472,-0.667156842921394,-0.563615114758754
600,1,150,1,4,27,251,251,12.9021107306574,1.05475168495219,0.0021589098756668,0.00373027542410073,0.00377759981695239,0.00685166058965249,0.00470753053156896,0.00436633073708056,0,1.17836607953066,0.896451997713753,0.890819088504602,0.661453879956219,0.797996370718789,0.828589020611656
600,1,150,1,4,28,151,151,8.11185109374365,0.939672886966129,0.0040768833515968,0.0054753735989144,0.00578005492175015,0.00830347870866622,0.00367367445638684,0.00721424756967108,0,-0.944818524834461,-0.815277888474488,-0.793499322022083,-0.662037369425308,-0.995318802295873,-0.710259451525451
600,1,150,1,4,28,201,201,10.6110345984103,1.01473385971944,0.00183222235421525,0.00276909015031269,0.00272033447109618,0.0041875687142106,0.00305968557502397,0.00237964279848433,0,0.344213137475664,0.27999352180932,0.282491495808508,0.22768559628389,0.266365596516076,0.302037345690878
600,1,150,1,4,28,251,251,12.9605211440795,1.05323037941737,0.00248453645341109,0.00429290975825439,0.00412789598418524,0.00729266127157989,0.00505078021310474,0.00467534082232447,0,1.06791546353461,0.812425754020615,0.828505105691304,0.623327863444761,0.748997428327821,0.778489795204741
600,1,150,1,4,29,151,151,8.24044608719305,1.02470429000221,0.00336905918512938,0.00452474503794972,0.0043950618477149,0.00582095027240193,0.0026860584507183,0.00471174038920054,0,0.425616108583151,0.36726142977266,0.372640351974882,0.323798947123955,0.476666518042297,0.35989987859792
600,1,150,1,4,29,201,201,10.4708593106155,1.0012260189501,0.00316787866320124,0.00478770580627124,0.00470251285944669,0.00719605241950954,0.00374292570537099,0.00458413991783578,0,0.0217827603543985,0.0177187652716703,0.0178785456212963,0.0144527344715621,0.020039716789441,0.0181079068010572
600,1,150,1,4,29,251,251,12.4662527888432,0.942034046069851,0.00240506338723535,0.00415559211059588,0.00397768980246223,0.00684923129860486,0.0044486993833227,0.00463025972922177,0,-1.18197889993974,-0.899200481507844,-0.91908892174384,-0.700409569400243,-0.869073399875047,-0.851864089472314
600,1,150,1,4,30,151,151,8.16171938696574,1.12402022004172,0.00445880392493527,0.00598830410091678,0.00611312316828633,0.00846469651520892,0.00980694907751767,0.00718610350567597,0,1.85730535193227,1.6026569608603,1.58621088024734,1.34799040708716,1.25234947323662,1.46300484172354
600,1,150,1,4,30,201,201,9.87182277924313,1.06239766972886,0.00223971596651049,0.00338494692420594,0.00330538393574926,0.00503663684201431,0.00262884357089701,0.00309311238004401,0,1.31847499581534,1.07248799451173,1.08531902251605,0.879220999014716,1.21698716776321,1.12194229774277
600,1,150,1,4,30,251,251,12.5667749619224,0.990687288202317,0.00396463884866858,0.00685030673550262,0.00655771303963103,0.0111824216285761,0.00656276164509167,0.00834619242420598,0,-0.147902102197512,-0.112517779732621,-0.115000560956108,-0.088065991985476,-0.114956318593363,-0.101937027729804
600,1,150,1,4,31,151,151,8.16597901416365,0.94594331453915,0.00328703392760755,0.00441458271768043,0.00434541826032648,0.00583942264034568,0.0054928744103204,0.00476314167777699,0,-0.942860234565105,-0.813588092271455,-0.820037325368735,-0.707399027296808,-0.729372824957793,-0.783254075231718
600,1,150,1,4,31,201,201,10.2623095878292,1.08317025706139,0.00397876815768372,0.00601322633711598,0.0059072613460128,0.00899799589025375,0.00680738064657681,0.00687323641968487,0,1.3185412680261,1.0725419023603,1.08211882241635,0.876789112954522,1.00804060420938,1.00319972045502
600,1,150,1,4,31,251,251,12.5840511029109,0.861670613465493,0.00745046693764993,0.0128732996355425,0.0124952452291434,0.0211923846912769,0.0102618921125819,0.0177119605276305,0,-1.60259102052243,-1.21918472266078,-1.23749102814491,-0.95022080826136,-1.36552837411698,-1.03939622001859
600,1,150,1,4,32,151,151,7.94217739905464,0.88062085112961,0.0025997929044945,0.00349159792034246,0.00347854072922637,0.00471668259975361,0.00404089027092661,0.00368473164098896,0,-2.34131097630005,-2.02030233197903,-2.02409052468672,-1.73824165106028,-1.87797561801183,-1.96664307123647
600,1,150,1,4,32,201,201,10.4249343235922,0.973084291591428,0.00313070988826943,0.00473153157156327,0.00471626924668327,0.00726651445550601,0.00546058268764221,0.00551357196484314,0,-0.481043557082901,-0.391295581217747,-0.391928205884654,-0.315749552561313,-0.364238895859103,-0.362484375054144
600,1,150,1,4,32,251,251,12.5005272678143,0.961476266592855,0.00196437486556299,0.00339414783698072,0.00320653183558841,0.00540956761842894,0.0029223211422694,0.00350622967906872,0,-0.869192928688253,-0.661245898754656,-0.680315852285622,-0.523777805708752,-0.712630488315028,-0.650591205007983
600,1,150,1,4,33,151,151,8.04617243120184,1.07762291069269,0.00336337197121777,0.00451710694330304,0.00439502580485824,0.00587376062439935,0.00510284656690839,0.00456891508579572,0,1.33845099068582,1.15494083660575,1.17087143023578,1.01281891167167,1.08663494852442,1.14837407742149
600,1,150,1,4,33,201,201,10.2020441350646,0.970609682757297,0.00325022165548712,0.0049121531302336,0.00503561326763397,0.00805106353905132,0.00403975664655712,0.0062395230226506,0,-0.515522689094651,-0.419341964547845,-0.414169476782011,-0.327550032508456,-0.46240941902952,-0.372073361704202
